path_key,fid,Image Reference,Road Name,segment_length_m,assigned_chainage_m,profile_chainage_m,elevation_m,gradient_pct,Grade
sengkang_central,1,Sengkang Central_Cam4_20260124_095006_994_A.jpeg,,10.644,5.322,6.0,15.949,,
sengkang_central,2,Sengkang Central_Cam4_20260124_095009_998_A.jpeg,,23.897,17.27,18.0,16.515,,
sengkang_central,3,Sengkang Central_Cam4_20260124_095013_602_A.jpeg,,48.719,36.308,36.0,15.691,,
sengkang_central,4,Sengkang Central_Cam4_20260124_095018_986_A.jpeg,,58.642,53.68,54.0,15.361,,
sengkang_central,5,Sengkang Central_Cam4_20260124_095021_387_A.jpeg,,70.316,64.479,64.0,14.415,-10.71,2.0
sengkang_central,6,Sengkang Central_Cam4_20260124_095024_991_A.jpeg,,77.869,74.092,74.0,14.214,,
sengkang_central,7,Sengkang Central_Cam4_20260124_095027_394_A.jpeg,,86.822,82.346,82.0,14.961,,
sengkang_central,8,Sengkang Central_Cam4_20260124_095030_397_A.jpeg,,116.807,101.815,102.0,14.978,,
sengkang_central,9,Sengkang Central_Cam4_20260124_095040_607_A.jpeg,,124.466,120.636,120.0,16.372,,
sengkang_central,10,Sengkang Central_Cam4_20260124_095042_498_A.jpeg,,137.393,130.93,130.0,17.098,,
sengkang_central,11,Sengkang Central_Cam4_20260124_095045_501_A.jpeg,,144.719,141.056,142.0,16.583,,
sengkang_central,12,Sengkang Central_Cam4_20260124_095047_308_A.jpeg,,155.693,150.206,150.0,17.527,,
sengkang_central,13,Sengkang Central_Cam4_20260124_095050_310_A.jpeg,,196.073,175.883,176.0,12.623,2.62,1.0
sengkang_central,14,Sengkang Central_Cam4_20260124_095206_439_A.jpeg,,205.507,200.79,200.0,14.99,,
sengkang_central,15,Sengkang Central_Cam4_20260124_095208_841_A.jpeg,,213.387,209.447,210.0,15.699,,
sengkang_central,16,Sengkang Central_Cam4_20260124_095211_248_A.jpeg,,223.235,218.311,218.0,16.336,,
sengkang_central,17,Sengkang Central_Cam4_20260124_095214_250_A.jpeg,,235.162,229.199,230.0,16.888,,
sengkang_central,18,Sengkang Central_Cam4_20260124_095217_254_A.jpeg,,258.552,246.857,246.0,16.835,,
sengkang_central,19,Sengkang Central_Cam4_20260124_095222_661_A.jpeg,,269.173,263.862,264.0,17.154,1.291,1.0
sengkang_central,20,Sengkang Central_Cam4_20260124_095225_063_A.jpeg,,282.39,275.782,276.0,17.382,,
sengkang_central,21,Sengkang Central_Cam4_20260124_095228_067_A.jpeg,,292.543,287.466,288.0,15.82,,
sengkang_central,22,Sengkang Central_Cam4_20260124_095230_470_A.jpeg,,316.251,304.397,304.0,14.832,,
sengkang_central,23,Sengkang Central_Cam4_20260124_095236_486_A.jpeg,,328.819,322.535,322.0,14.073,,
sengkang_central,24,Sengkang Central_Cam4_20260124_095239_489_A.jpeg,,338.736,333.778,334.0,15.231,,
sengkang_central,25,Sengkang Central_Cam4_20260124_095241_896_A.jpeg,,345.835,342.286,342.0,16.44,,
sengkang_central,26,Sengkang Central_Cam4_20260124_095243_701_A.jpeg,,375.203,360.519,360.0,15.993,,
sengkang_central,27,Sengkang Central_Cam4_20260124_095250_909_A.jpeg,,385.267,380.235,380.0,17.245,,
sengkang_central,28,Sengkang Central_Cam4_20260124_095253_311_A.jpeg,,393.12,389.193,390.0,15.854,,
sengkang_central,29,Sengkang Central_Cam4_20260124_095255_113_A.jpeg,,419.484,406.302,406.0,14.078,,
sengkang_central,30,Sengkang Central_Cam4_20260124_095301_721_A.jpeg,,1174.441,796.963,796.0,13.316,1.131,1.0
sengkang_central,31,Sengkang Central_Cam4_20260124_100015_937_A.jpeg,,1184.773,1179.607,1180.0,17.451,,
sengkang_central,32,Sengkang Central_Cam4_20260124_100018_351_A.jpeg,,1194.815,1189.794,1190.0,16.018,,
sengkang_central,33,Sengkang Central_Cam4_20260124_100021_365_A.jpeg,,1205.929,1200.372,1200.0,14.857,,
sengkang_central,34,Sengkang Central_Cam4_20260124_100027_979_A.jpeg,,1216.631,1211.28,1212.0,14.777,,
sengkang_central,35,Sengkang Central_Cam4_20260124_100033_352_A.jpeg,,1240.152,1228.391,1228.0,13.008,,
sengkang_central,36,Sengkang Central_Cam4_20260124_100038_760_A.jpeg,,1249.404,1244.778,1244.0,13.502,,
sengkang_central,37,Sengkang Central_Cam4_20260124_100041_166_A.jpeg,,1262.287,1255.846,1256.0,14.496,,
sengkang_central,38,Sengkang Central_Cam4_20260124_100049_574_A.jpeg,,1273.52,1267.904,1268.0,13.007,,
sengkang_central,39,Sengkang Central_Cam4_20260124_100054_379_A.jpeg,,1297.481,1285.5,1286.0,12.567,0.744,1.0
sengkang_central,40,Sengkang Central_Cam4_20260124_100100_944_A.jpeg,,1306.096,1301.788,1302.0,13.105,0.0,1.0
sengkang_central,41,Sengkang Central_Cam4_20260124_100102_745_A.jpeg,,1331.617,1318.857,1318.0,13.816,,
sengkang_central,42,Sengkang Central_Cam4_20260124_100108_155_A.jpeg,,1342.887,1337.252,1338.0,13.163,,
sengkang_central,43,Sengkang Central_Cam4_20260124_100110_557_A.jpeg,,1351.43,1347.159,1348.0,13.161,,
sengkang_central,44,Sengkang Central_Cam4_20260124_100112_360_A.jpeg,,1362.915,1357.173,1358.0,13.046,,
sengkang_central,45,Sengkang Central_Cam4_20260124_100114_762_A.jpeg,,1373.587,1368.251,1368.0,13.308,,
sengkang_central,46,Sengkang Central_Cam4_20260124_100117_170_A.jpeg,,1380.756,1377.171,1378.0,13.5,,
sengkang_central,47,Sengkang Central_Cam4_20260124_100118_972_A.jpeg,,1392.003,1386.379,1386.0,13.504,,
sengkang_central,48,Sengkang Central_Cam4_20260124_100121_977_A.jpeg,,1401.813,1396.908,1396.0,13.385,,
sengkang_central,49,Sengkang Central_Cam4_20260124_100124_980_A.jpeg,,1464.47,1433.142,1434.0,15.882,,
sengkang_central,50,Sengkang Central_Cam4_20260124_100141_810_A.jpeg,,1475.537,1470.004,1470.0,13.828,,
sengkang_central,51,Sengkang Central_Cam4_20260124_100144_815_A.jpeg,,1483.09,1479.314,1480.0,14.016,,
sengkang_central,52,Sengkang Central_Cam4_20260124_100146_616_A.jpeg,,1493.641,1488.366,1488.0,15.008,,
sengkang_central,53,Sengkang Central_Cam4_20260124_100149_017_A.jpeg,,1502.766,1498.204,1498.0,15.745,,
sengkang_central,54,Sengkang Central_Cam4_20260124_100151_421_A.jpeg,,1530.836,1516.801,1516.0,17.712,,
sengkang_central,55,Sengkang Central_Cam4_20260124_100159_835_A.jpeg,,1540.814,1535.825,1536.0,13.904,,
sengkang_central,56,Sengkang Central_Cam4_20260124_100202_237_A.jpeg,,1567.071,1553.942,1554.0,14.016,,
sengkang_central,57,Sengkang Central_Cam4_20260124_100207_642_A.jpeg,,1576.111,1571.591,1572.0,13.941,,
sengkang_central,58,Sengkang Central_Cam4_20260124_100209_448_A.jpeg,,1601.558,1588.835,1588.0,13.239,-0.181,1.0
sengkang_central,59,Sengkang Central_Cam4_20260124_100215_469_A.jpeg,,1614.707,1608.133,1608.0,13.862,,
sengkang_central,60,Sengkang Central_Cam4_20260124_100217_871_A.jpeg,,1622.121,1618.414,1618.0,15.135,,
sengkang_central,61,Sengkang Central_Cam4_20260124_100219_073_A.jpeg,,1680.187,1651.154,1652.0,13.381,4.331,1.0
sengkang_central,62,Sengkang Central_Cam4_20260124_100229_289_A.jpeg,,1720.165,1700.176,1700.0,13.536,3.333,1.0
sengkang_central,63,Sengkang Central_Cam4_20260124_100244_881_A.jpeg,,1730.949,1725.557,1726.0,14.538,,
sengkang_central,64,Sengkang Central_Cam4_20260124_100247_886_A.jpeg,,1743.495,1737.222,1738.0,14.433,,
