path_key,source_project,chainage_m,x_svy21,y_svy21,elevation_m_raw,elevation_m_filtered,elevation_m_smooth,gradient_pct,Grade
lorong_chuan,Lorong Chuan,118.0,30965.023,36726.75,6.21,9.673,9.673,,
lorong_chuan,Lorong Chuan,120.0,30964.833,36728.741,6.993,9.741,9.741,,
lorong_chuan,Lorong Chuan,122.0,30964.644,36730.732,6.876,9.808,9.808,,
lorong_chuan,Lorong Chuan,124.0,30964.454,36732.723,8.562,9.876,9.876,,
lorong_chuan,Lorong Chuan,126.0,30964.265,36734.714,9.944,9.944,9.876,,
lorong_chuan,Lorong Chuan,128.0,30964.075,36736.705,10.757,9.907,9.876,,
lorong_chuan,Lorong Chuan,130.0,30963.886,36738.696,10.018,9.87,9.87,-3.785,1.0
lorong_chuan,Lorong Chuan,132.0,30963.696,36740.687,9.833,9.833,9.833,,
lorong_chuan,Lorong Chuan,134.0,30963.507,36742.678,9.573,9.573,9.573,,
lorong_chuan,Lorong Chuan,136.0,30963.317,36744.669,9.452,9.452,9.452,,
lorong_chuan,Lorong Chuan,138.0,30963.128,36746.66,9.701,9.243,9.243,,
lorong_chuan,Lorong Chuan,140.0,30962.938,36748.651,9.687,9.035,9.035,,
lorong_chuan,Lorong Chuan,142.0,30962.748,36750.642,9.01,8.75,8.75,,
lorong_chuan,Lorong Chuan,144.0,30962.559,36752.633,8.747,8.465,8.465,,
lorong_chuan,Lorong Chuan,146.0,30962.369,36754.624,7.368,8.18,8.18,,
lorong_chuan,Lorong Chuan,148.0,30962.18,36756.615,7.392,7.894,7.894,,
lorong_chuan,Lorong Chuan,150.0,30961.99,36758.606,7.076,7.609,7.609,,
lorong_chuan,Lorong Chuan,152.0,30961.801,36760.597,7.019,7.324,7.324,,
lorong_chuan,Lorong Chuan,154.0,30961.611,36762.588,7.039,7.039,7.039,,
lorong_chuan,Lorong Chuan,156.0,30961.422,36764.579,7.038,6.866,6.866,,
lorong_chuan,Lorong Chuan,158.0,30961.232,36766.57,7.319,6.693,6.693,,
lorong_chuan,Lorong Chuan,160.0,30961.043,36768.561,,6.434,6.434,,
lorong_chuan,Lorong Chuan,162.0,30960.853,36770.552,,6.176,6.176,,
lorong_chuan,Lorong Chuan,164.0,30960.664,36772.543,5.658,5.917,5.917,,
lorong_chuan,Lorong Chuan,166.0,30960.474,36774.534,5.658,5.658,5.658,,
lorong_chuan,Lorong Chuan,168.0,30960.285,36776.525,5.658,5.658,5.658,,
lorong_chuan,Lorong Chuan,170.0,30960.095,36778.516,5.658,5.658,5.658,0.194,1.0
lorong_chuan,Lorong Chuan,172.0,30959.906,36780.507,38.496,5.674,5.674,0.194,1.0
lorong_chuan,Lorong Chuan,174.0,30959.716,36782.498,38.496,5.69,5.674,0.387,1.0
lorong_chuan,Lorong Chuan,176.0,30959.527,36784.489,5.705,5.705,5.674,0.387,1.0
lorong_chuan,Lorong Chuan,178.0,30959.337,36786.48,5.631,5.631,5.69,1.781,1.0
lorong_chuan,Lorong Chuan,180.0,30959.148,36788.471,5.656,5.656,5.705,3.175,1.0
lorong_chuan,Lorong Chuan,182.0,30958.958,36790.462,5.578,5.923,5.923,,
lorong_chuan,Lorong Chuan,184.0,30958.769,36792.453,6.191,6.191,5.928,,
lorong_chuan,Lorong Chuan,186.0,30958.579,36794.444,7.032,6.059,5.928,,
lorong_chuan,Lorong Chuan,188.0,30958.39,36796.435,6.184,5.928,5.928,,
lorong_chuan,Lorong Chuan,190.0,30958.2,36798.426,7.107,5.797,5.797,,
lorong_chuan,Lorong Chuan,192.0,30958.011,36800.417,6.646,5.665,5.665,,
lorong_chuan,Lorong Chuan,194.0,30957.821,36802.408,6.927,5.534,5.534,,
lorong_chuan,Lorong Chuan,196.0,30957.632,36804.399,6.448,5.402,5.402,,
lorong_chuan,Lorong Chuan,198.0,30957.442,36806.39,5.271,5.271,5.271,,
lorong_chuan,Lorong Chuan,200.0,30957.253,36808.381,5.215,5.215,5.215,,
lorong_chuan,Lorong Chuan,202.0,30956.579,36810.252,5.161,5.161,5.161,-2.356,1.0
lorong_chuan,Lorong Chuan,204.0,30955.815,36812.1,5.126,5.126,5.126,-2.025,1.0
lorong_chuan,Lorong Chuan,206.0,30955.052,36813.949,5.082,5.082,5.082,-1.669,1.0
lorong_chuan,Lorong Chuan,208.0,30954.288,36815.797,5.053,5.053,5.053,-1.681,1.0
lorong_chuan,Lorong Chuan,210.0,30953.524,36817.646,5.027,5.027,5.027,-1.419,1.0
lorong_chuan,Lorong Chuan,212.0,30952.761,36819.494,4.992,4.992,4.992,-1.444,1.0
lorong_chuan,Lorong Chuan,214.0,30952.014,36821.349,4.969,4.969,4.969,-1.375,1.0
lorong_chuan,Lorong Chuan,216.0,30951.268,36823.205,4.938,4.938,4.938,-1.319,1.0
lorong_chuan,Lorong Chuan,218.0,30950.523,36825.061,4.917,4.917,4.917,-1.119,1.0
lorong_chuan,Lorong Chuan,220.0,30949.76,36826.91,4.886,4.886,4.886,-0.966,1.0
lorong_chuan,Lorong Chuan,222.0,30948.981,36828.752,4.88,4.88,4.88,-0.709,1.0
lorong_chuan,Lorong Chuan,224.0,30948.203,36830.594,4.86,4.86,4.86,-0.322,1.0
lorong_chuan,Lorong Chuan,226.0,30947.424,36832.436,4.848,4.848,4.86,-0.241,1.0
lorong_chuan,Lorong Chuan,228.0,30946.645,36834.278,4.854,4.854,4.86,0.702,1.0
lorong_chuan,Lorong Chuan,230.0,30945.867,36836.121,4.86,4.86,4.86,1.644,1.0
lorong_chuan,Lorong Chuan,232.0,30945.088,36837.963,5.206,4.952,4.952,,
lorong_chuan,Lorong Chuan,234.0,30944.309,36839.805,5.044,5.044,4.992,,
lorong_chuan,Lorong Chuan,236.0,30943.531,36841.647,5.831,5.018,4.992,,
lorong_chuan,Lorong Chuan,238.0,30942.752,36843.49,5.274,4.992,4.992,-0.647,1.0
lorong_chuan,Lorong Chuan,240.0,30941.974,36845.332,4.816,4.966,4.966,,
lorong_chuan,Lorong Chuan,242.0,30941.195,36847.174,4.94,4.94,4.94,,
lorong_chuan,Lorong Chuan,244.0,30940.416,36849.016,6.234,4.862,4.862,,
lorong_chuan,Lorong Chuan,246.0,30939.638,36850.858,4.742,4.784,4.784,-2.517,1.0
lorong_chuan,Lorong Chuan,248.0,30938.859,36852.701,4.706,4.706,4.758,,
lorong_chuan,Lorong Chuan,250.0,30938.442,36854.656,4.73,4.73,4.739,,
lorong_chuan,Lorong Chuan,252.0,30938.034,36856.614,4.758,4.758,4.73,-0.491,1.0
lorong_chuan,Lorong Chuan,254.0,30937.627,36858.572,6.697,4.739,4.73,-0.333,1.0
lorong_chuan,Lorong Chuan,256.0,30937.219,36860.53,4.719,4.719,4.719,-0.303,1.0
lorong_chuan,Lorong Chuan,258.0,30936.812,36862.488,4.712,4.712,4.712,-0.303,1.0
lorong_chuan,Lorong Chuan,260.0,30936.348,36864.43,4.704,4.704,4.706,-0.169,1.0
lorong_chuan,Lorong Chuan,262.0,30935.665,36866.31,4.703,4.703,4.706,0.056,1.0
lorong_chuan,Lorong Chuan,264.0,30934.983,36868.19,4.706,4.706,4.706,0.294,1.0
lorong_chuan,Lorong Chuan,266.0,30934.3,36870.07,4.716,4.716,4.716,0.537,1.0
lorong_chuan,Lorong Chuan,268.0,30933.618,36871.949,4.729,4.729,4.729,0.687,1.0
lorong_chuan,Lorong Chuan,270.0,30932.935,36873.829,4.748,4.748,4.748,0.781,1.0
lorong_chuan,Lorong Chuan,272.0,30932.252,36875.709,4.76,4.76,4.76,0.65,1.0
lorong_chuan,Lorong Chuan,274.0,30931.57,36877.589,4.781,4.781,4.779,0.494,1.0
lorong_chuan,Lorong Chuan,276.0,30930.887,36879.469,4.779,4.779,4.781,0.603,1.0
lorong_chuan,Lorong Chuan,278.0,30930.205,36881.349,4.788,4.788,4.788,0.675,1.0
lorong_chuan,Lorong Chuan,280.0,30929.522,36883.229,4.809,4.809,4.809,0.762,1.0
lorong_chuan,Lorong Chuan,282.0,30928.84,36885.109,4.833,4.833,4.833,0.719,1.0
lorong_chuan,Lorong Chuan,284.0,30928.172,36886.994,4.842,4.842,4.842,0.703,1.0
lorong_chuan,Lorong Chuan,286.0,30927.507,36888.88,4.846,4.846,4.846,0.572,1.0
lorong_chuan,Lorong Chuan,288.0,30926.842,36890.767,4.865,4.865,4.865,0.6,1.0
lorong_chuan,Lorong Chuan,290.0,30926.177,36892.653,4.879,4.879,4.879,0.781,1.0
lorong_chuan,Lorong Chuan,292.0,30925.512,36894.539,4.89,4.89,4.89,0.762,1.0
lorong_chuan,Lorong Chuan,294.0,30924.847,36896.425,4.908,4.908,4.908,0.812,1.0
lorong_chuan,Lorong Chuan,296.0,30924.203,36898.319,4.926,4.926,4.926,0.859,1.0
lorong_chuan,Lorong Chuan,298.0,30923.587,36900.221,4.944,4.944,4.944,0.731,1.0
lorong_chuan,Lorong Chuan,300.0,30922.971,36902.124,4.959,4.959,4.959,0.862,1.0
lorong_chuan,Lorong Chuan,302.0,30922.356,36904.027,4.966,4.966,4.966,0.653,1.0
lorong_chuan,Lorong Chuan,304.0,30921.74,36905.93,4.996,4.996,4.995,0.834,1.0
lorong_chuan,Lorong Chuan,306.0,30921.124,36907.833,4.995,4.995,4.996,0.878,1.0
lorong_chuan,Lorong Chuan,308.0,30920.508,36909.736,5.026,5.026,5.026,0.563,1.0
lorong_chuan,Lorong Chuan,310.0,30919.893,36911.639,5.037,5.037,5.037,0.884,1.0
lorong_chuan,Lorong Chuan,312.0,30919.277,36913.541,5.04,5.04,5.04,0.884,1.0
lorong_chuan,Lorong Chuan,314.0,30918.661,36915.444,5.067,5.067,5.067,0.766,1.0
lorong_chuan,Lorong Chuan,316.0,30918.045,36917.347,5.098,5.098,5.096,0.962,1.0
lorong_chuan,Lorong Chuan,318.0,30917.404,36919.24,5.096,5.096,5.098,0.894,1.0
lorong_chuan,Lorong Chuan,320.0,30916.543,36921.045,5.117,5.117,5.117,0.547,1.0
lorong_chuan,Lorong Chuan,322.0,30915.682,36922.85,5.138,5.138,5.138,0.694,1.0
lorong_chuan,Lorong Chuan,324.0,30914.821,36924.655,5.14,5.14,5.14,0.578,1.0
lorong_chuan,Lorong Chuan,326.0,30913.96,36926.46,5.154,5.154,5.154,0.372,1.0
lorong_chuan,Lorong Chuan,328.0,30913.099,36928.265,5.163,5.163,5.163,0.522,1.0
lorong_chuan,Lorong Chuan,330.0,30912.238,36930.071,5.168,5.168,5.168,0.941,1.0
lorong_chuan,Lorong Chuan,332.0,30911.458,36931.912,5.182,5.182,5.182,1.028,1.0
lorong_chuan,Lorong Chuan,334.0,30910.711,36933.767,5.229,5.229,5.229,1.322,1.0
lorong_chuan,Lorong Chuan,336.0,30909.964,36935.622,5.246,5.246,5.246,1.653,1.0
lorong_chuan,Lorong Chuan,338.0,30909.248,36937.489,5.274,5.274,5.274,2.325,1.0
lorong_chuan,Lorong Chuan,340.0,30908.559,36939.367,5.314,5.314,5.314,2.147,1.0
lorong_chuan,Lorong Chuan,342.0,30907.87,36941.244,5.422,5.422,5.415,1.85,1.0
lorong_chuan,Lorong Chuan,344.0,30907.181,36943.122,5.415,5.415,5.417,2.978,1.0
lorong_chuan,Lorong Chuan,346.0,30906.492,36945.0,5.417,5.417,5.422,3.553,1.0
lorong_chuan,Lorong Chuan,348.0,30905.803,36946.877,5.552,5.552,5.552,3.697,1.0
lorong_chuan,Lorong Chuan,350.0,30905.114,36948.755,5.699,5.699,5.699,3.641,1.0
lorong_chuan,Lorong Chuan,352.0,30904.425,36950.632,5.713,5.713,5.713,2.009,1.0
lorong_chuan,Lorong Chuan,354.0,30903.736,36952.51,5.898,5.898,5.713,,
lorong_chuan,Lorong Chuan,356.0,30903.047,36954.388,5.828,5.828,5.713,,
lorong_chuan,Lorong Chuan,358.0,30902.358,36956.265,6.344,5.71,5.71,-2.987,1.0
lorong_chuan,Lorong Chuan,360.0,30901.669,36958.143,5.48,5.592,5.592,-3.194,1.0
lorong_chuan,Lorong Chuan,362.0,30900.98,36960.02,5.474,5.474,5.474,,
lorong_chuan,Lorong Chuan,364.0,30900.291,36961.898,5.458,5.458,5.458,,
lorong_chuan,Lorong Chuan,366.0,30899.602,36963.775,5.424,5.424,5.424,-0.662,1.0
lorong_chuan,Lorong Chuan,368.0,30898.71,36965.56,5.398,5.398,5.422,-0.544,1.0
lorong_chuan,Lorong Chuan,370.0,30897.741,36967.31,5.422,5.422,5.421,-0.034,1.0
lorong_chuan,Lorong Chuan,372.0,30896.773,36969.06,5.421,5.421,5.414,-0.013,1.0
lorong_chuan,Lorong Chuan,374.0,30895.805,36970.81,5.406,5.406,5.421,2.298,1.0
lorong_chuan,Lorong Chuan,376.0,30894.431,36972.262,5.414,5.414,5.421,4.609,1.0
lorong_chuan,Lorong Chuan,378.0,30893.049,36973.708,5.72,5.598,5.598,,
lorong_chuan,Lorong Chuan,380.0,30891.668,36975.154,5.783,5.783,5.783,,
lorong_chuan,Lorong Chuan,382.0,30890.286,36976.599,5.475,5.884,5.884,,
lorong_chuan,Lorong Chuan,384.0,30888.904,36978.045,5.507,5.985,5.938,1.941,1.0
lorong_chuan,Lorong Chuan,386.0,30887.522,36979.491,6.086,6.086,5.938,,
lorong_chuan,Lorong Chuan,388.0,30886.14,36980.937,5.938,5.938,5.938,,
lorong_chuan,Lorong Chuan,390.0,30884.759,36982.383,6.222,5.92,5.92,,
lorong_chuan,Lorong Chuan,392.0,30883.377,36983.829,5.903,5.903,5.903,,
lorong_chuan,Lorong Chuan,394.0,30881.995,36985.275,7.333,5.878,5.878,,
lorong_chuan,Lorong Chuan,396.0,30880.613,36986.721,5.742,5.854,5.854,-2.122,1.0
lorong_chuan,Lorong Chuan,398.0,30879.231,36988.166,5.829,5.829,5.829,,
lorong_chuan,Lorong Chuan,400.0,30877.849,36989.612,5.733,5.733,5.733,,
lorong_chuan,Lorong Chuan,402.0,30876.468,36991.058,5.599,5.599,5.646,-2.284,1.0
lorong_chuan,Lorong Chuan,404.0,30875.086,36992.504,5.612,5.612,5.646,-1.016,1.0
lorong_chuan,Lorong Chuan,406.0,30873.557,36993.782,5.646,5.646,5.646,0.341,1.0
lorong_chuan,Lorong Chuan,408.0,30871.937,36994.954,5.652,5.652,5.652,0.747,1.0
lorong_chuan,Lorong Chuan,410.0,30870.317,36996.127,5.674,5.674,5.674,1.034,1.0
lorong_chuan,Lorong Chuan,412.0,30868.7,36997.304,5.706,5.706,5.706,1.103,1.0
lorong_chuan,Lorong Chuan,414.0,30867.265,36998.696,5.729,5.729,5.729,1.15,1.0
lorong_chuan,Lorong Chuan,416.0,30865.829,37000.089,5.74,5.74,5.74,1.156,1.0
lorong_chuan,Lorong Chuan,418.0,30864.394,37001.482,5.765,5.765,5.765,1.088,1.0
lorong_chuan,Lorong Chuan,420.0,30862.958,37002.874,5.799,5.799,5.799,1.347,1.0
lorong_chuan,Lorong Chuan,422.0,30861.523,37004.267,5.816,5.816,5.816,1.028,1.0
lorong_chuan,Lorong Chuan,424.0,30860.087,37005.66,5.848,5.848,5.848,0.616,1.0
lorong_chuan,Lorong Chuan,426.0,30858.652,37007.052,5.856,5.856,5.848,0.284,1.0
lorong_chuan,Lorong Chuan,428.0,30857.217,37008.445,5.849,5.849,5.848,-0.183,1.0
lorong_chuan,Lorong Chuan,430.0,30855.781,37009.838,5.828,5.828,5.839,-0.183,1.0
lorong_chuan,Lorong Chuan,432.0,30854.346,37011.23,8.88,5.833,5.833,-0.112,1.0
lorong_chuan,Lorong Chuan,434.0,30852.91,37012.623,5.839,5.839,5.833,0.269,1.0
lorong_chuan,Lorong Chuan,436.0,30851.475,37014.016,5.833,5.833,5.839,1.217,1.0
lorong_chuan,Lorong Chuan,438.0,30850.039,37015.408,5.961,5.961,5.86,1.217,1.0
lorong_chuan,Lorong Chuan,440.0,30848.604,37016.801,5.93,5.93,5.93,1.147,1.0
lorong_chuan,Lorong Chuan,442.0,30847.168,37018.193,5.86,5.86,5.93,1.284,1.0
lorong_chuan,Lorong Chuan,444.0,30845.733,37019.586,5.963,5.963,5.93,0.525,1.0
lorong_chuan,Lorong Chuan,446.0,30844.298,37020.979,5.864,5.864,5.963,0.856,1.0
lorong_chuan,Lorong Chuan,448.0,30842.862,37022.371,5.972,5.972,5.972,0.991,1.0
lorong_chuan,Lorong Chuan,450.0,30841.427,37023.764,5.999,5.999,5.999,0.728,1.0
lorong_chuan,Lorong Chuan,452.0,30839.991,37025.157,6.01,6.01,6.01,0.609,1.0
lorong_chuan,Lorong Chuan,454.0,30838.556,37026.549,6.038,6.038,6.021,0.278,1.0
lorong_chuan,Lorong Chuan,456.0,30837.12,37027.942,6.021,6.021,6.021,-0.109,1.0
lorong_chuan,Lorong Chuan,458.0,30835.685,37029.335,6.042,6.042,6.021,-0.253,1.0
lorong_chuan,Lorong Chuan,460.0,30834.249,37030.727,5.933,5.933,6.001,-0.253,1.0
lorong_chuan,Lorong Chuan,462.0,30832.814,37032.12,5.936,5.936,6.001,,
lorong_chuan,Lorong Chuan,464.0,30831.379,37033.513,6.001,6.001,6.001,,
lorong_chuan,Lorong Chuan,466.0,30829.943,37034.905,6.501,6.006,6.006,0.172,1.0
lorong_chuan,Lorong Chuan,468.0,30828.508,37036.298,5.984,6.01,6.01,0.306,1.0
lorong_chuan,Lorong Chuan,470.0,30827.072,37037.691,6.015,6.015,6.015,,
lorong_chuan,Lorong Chuan,472.0,30825.637,37039.083,6.026,6.026,6.026,,
lorong_chuan,Lorong Chuan,474.0,30824.201,37040.476,6.034,6.034,6.026,0.084,1.0
lorong_chuan,Lorong Chuan,476.0,30823.031,37042.067,6.035,6.035,6.026,-0.316,1.0
lorong_chuan,Lorong Chuan,478.0,30822.101,37043.837,6.022,6.022,6.022,-0.434,1.0
lorong_chuan,Lorong Chuan,480.0,30821.172,37045.608,6.0,6.0,6.0,-0.525,1.0
lorong_chuan,Lorong Chuan,482.0,30820.242,37047.379,5.991,5.991,5.991,-0.828,1.0
lorong_chuan,Lorong Chuan,484.0,30819.313,37049.15,5.984,5.984,5.984,-0.656,1.0
lorong_chuan,Lorong Chuan,486.0,30818.401,37050.929,5.955,5.955,5.955,-0.85,1.0
lorong_chuan,Lorong Chuan,488.0,30817.655,37052.785,5.948,5.948,5.948,-0.838,1.0
lorong_chuan,Lorong Chuan,490.0,30816.909,37054.64,5.923,5.923,5.923,-0.484,1.0
lorong_chuan,Lorong Chuan,492.0,30816.162,37056.496,5.908,5.908,5.916,-0.447,1.0
lorong_chuan,Lorong Chuan,494.0,30815.416,37058.351,5.908,5.908,5.916,-0.134,1.0
lorong_chuan,Lorong Chuan,496.0,30814.669,37060.207,5.916,5.916,5.912,-0.056,1.0
lorong_chuan,Lorong Chuan,498.0,30813.923,37062.062,5.923,5.923,5.912,-0.112,1.0
lorong_chuan,Lorong Chuan,500.0,30813.176,37063.918,5.912,5.912,5.912,,
lorong_chuan,Lorong Chuan,502.0,30812.43,37065.773,5.908,5.908,5.908,,
lorong_chuan,Lorong Chuan,504.0,30811.684,37067.629,6.596,5.907,5.907,-0.058,1.0
lorong_chuan,Lorong Chuan,506.0,30810.937,37069.484,5.909,5.907,5.907,0.216,1.0
lorong_chuan,Lorong Chuan,508.0,30810.191,37071.34,5.907,5.907,5.907,,
lorong_chuan,Lorong Chuan,510.0,30809.444,37073.195,5.925,5.925,5.925,,
lorong_chuan,Lorong Chuan,512.0,30808.65,37075.029,5.948,5.948,5.948,1.696,1.0
lorong_chuan,Lorong Chuan,514.0,30807.743,37076.812,5.995,5.995,5.995,1.806,1.0
lorong_chuan,Lorong Chuan,516.0,30806.837,37078.595,6.043,6.043,6.043,1.822,1.0
lorong_chuan,Lorong Chuan,518.0,30805.93,37080.377,6.069,6.069,6.069,1.241,1.0
lorong_chuan,Lorong Chuan,520.0,30805.024,37082.16,6.13,6.13,6.094,0.641,1.0
lorong_chuan,Lorong Chuan,522.0,30806.592,37080.921,6.126,6.126,6.094,-0.684,1.0
lorong_chuan,Lorong Chuan,524.0,30808.162,37079.681,6.094,6.094,6.094,-1.809,1.0
lorong_chuan,Lorong Chuan,526.0,30809.731,37078.441,6.014,6.014,6.014,-3.353,1.0
lorong_chuan,Lorong Chuan,528.0,30811.3,37077.2,5.95,5.95,5.95,-3.397,1.0
lorong_chuan,Lorong Chuan,530.0,30812.869,37075.96,5.808,5.808,5.826,-2.575,1.0
lorong_chuan,Lorong Chuan,532.0,30814.438,37074.72,5.826,5.826,5.822,-1.878,1.0
lorong_chuan,Lorong Chuan,534.0,30816.007,37073.48,5.822,5.822,5.808,-0.562,1.0
lorong_chuan,Lorong Chuan,536.0,30817.576,37072.24,5.799,5.799,5.799,-0.8,1.0
lorong_chuan,Lorong Chuan,538.0,30819.146,37071.0,5.781,5.781,5.781,-0.638,1.0
lorong_chuan,Lorong Chuan,540.0,30820.715,37069.76,5.758,5.758,5.758,-0.544,1.0
lorong_chuan,Lorong Chuan,542.0,30822.284,37068.52,5.758,5.758,5.758,-0.784,1.0
lorong_chuan,Lorong Chuan,544.0,30823.853,37067.28,5.756,5.756,5.756,-0.903,1.0
lorong_chuan,Lorong Chuan,546.0,30825.422,37066.04,5.718,5.718,5.718,-0.891,1.0
lorong_chuan,Lorong Chuan,548.0,30826.991,37064.8,5.686,5.686,5.686,-0.869,1.0
lorong_chuan,Lorong Chuan,550.0,30828.56,37063.56,5.649,5.649,5.686,0.328,1.0
lorong_chuan,Lorong Chuan,552.0,30830.13,37062.32,5.677,5.677,5.686,1.084,1.0
lorong_chuan,Lorong Chuan,554.0,30831.699,37061.08,5.744,5.744,5.744,3.017,1.0
lorong_chuan,Lorong Chuan,556.0,30833.268,37059.839,5.773,5.773,5.773,4.95,1.0
lorong_chuan,Lorong Chuan,558.0,30834.837,37058.599,6.129,5.928,5.928,7.153,1.0
lorong_chuan,Lorong Chuan,560.0,30836.406,37057.359,6.082,6.082,6.082,8.706,1.0
lorong_chuan,Lorong Chuan,562.0,30837.975,37056.119,6.317,6.317,6.317,,
lorong_chuan,Lorong Chuan,564.0,30839.544,37054.879,6.47,6.47,6.47,,
lorong_chuan,Lorong Chuan,566.0,30841.114,37053.639,6.556,6.556,6.556,,
lorong_chuan,Lorong Chuan,568.0,30842.683,37052.399,6.711,6.792,6.792,,
