path_key,fid,Image Reference,Road Name,segment_length_m,assigned_chainage_m,profile_chainage_m,elevation_m,gradient_pct,Grade
sin_ming_drive,1,Sin Ming Drive_Cam4_20260103_074729_024_B.jpeg,,10.641,5.321,6.0,17.22,-1.263,1.0
sin_ming_drive,2,Sin Ming Drive_Cam4_20260103_074732_629_B.jpeg,,23.162,16.902,16.0,16.841,,
sin_ming_drive,3,Sin Ming Drive_Cam4_20260103_074737_433_B.jpeg,,30.329,26.746,26.0,15.857,,
sin_ming_drive,4,Sin Ming Drive_Cam4_20260103_074740_437_B.jpeg,,61.295,45.812,46.0,17.094,,
sin_ming_drive,5,Sin Ming Drive_Cam4_20260103_074753_619_B.jpeg,,73.333,67.314,68.0,16.649,,
sin_ming_drive,6,Sin Ming Drive_Cam4_20260103_074759_027_B.jpeg,,81.053,77.193,78.0,16.283,,
sin_ming_drive,7,Sin Ming Drive_Cam4_20260103_074801_431_B.jpeg,,89.456,85.255,86.0,15.903,,
sin_ming_drive,8,Sin Ming Drive_Cam4_20260103_074803_835_B.jpeg,,99.526,94.491,94.0,15.841,0.268,1.0
sin_ming_drive,9,Sin Ming Drive_Cam4_20260103_074806_837_B.jpeg,,110.261,104.894,104.0,16.042,3.197,1.0
sin_ming_drive,10,Sin Ming Drive_Cam4_20260103_074810_408_B.jpeg,,122.289,116.275,116.0,15.562,-12.019,2.0
sin_ming_drive,11,Sin Ming Drive_Cam4_20260103_074815_214_B.jpeg,,130.435,126.362,126.0,15.034,1.772,1.0
sin_ming_drive,12,Sin Ming Drive_Cam4_20260103_074818_218_B.jpeg,,139.504,134.97,134.0,15.343,,
sin_ming_drive,13,Sin Ming Drive_Cam4_20260103_074821_822_B.jpeg,,150.306,144.905,144.0,15.89,,
sin_ming_drive,14,Sin Ming Drive_Cam4_20260103_074826_027_B.jpeg,,159.663,154.985,154.0,17.199,,
sin_ming_drive,15,Sin Ming Drive_Cam4_20260103_074830_233_B.jpeg,,171.707,165.685,166.0,16.792,,
sin_ming_drive,16,Sin Ming Drive_Cam4_20260103_074835_639_B.jpeg,,179.372,175.54,176.0,16.703,,
sin_ming_drive,17,Sin Ming Drive_Cam4_20260103_074838_640_B.jpeg,,188.958,184.165,184.0,17.462,,
sin_ming_drive,18,Sin Ming Drive_Cam4_20260103_074841_644_B.jpeg,,198.997,193.978,194.0,17.901,,
sin_ming_drive,19,Sin Ming Drive_Cam4_20260103_074844_643_B.jpeg,,209.04,204.019,204.0,16.977,,
sin_ming_drive,20,Sin Ming Drive_Cam4_20260103_074847_648_B.jpeg,,222.942,215.991,216.0,17.035,,
sin_ming_drive,21,Sin Ming Drive_Cam4_20260103_074851_817_B.jpeg,,228.857,225.9,226.0,16.36,,
sin_ming_drive,22,Sin Ming Drive_Cam4_20260103_074853_620_B.jpeg,,258.864,243.861,244.0,16.304,,
sin_ming_drive,23,Sin Ming Drive_Cam4_20260103_074903_192_B.jpeg,,270.722,264.793,264.0,14.365,,
sin_ming_drive,24,Sin Ming Drive_Cam4_20260103_074906_793_B.jpeg,,279.759,275.24,276.0,14.071,1.439,1.0
sin_ming_drive,25,Sin Ming Drive_Cam4_20260103_074909_796_B.jpeg,,288.548,284.153,284.0,14.093,,
sin_ming_drive,26,Sin Ming Drive_Cam4_20260103_074912_800_B.jpeg,,298.08,293.314,294.0,14.165,,
sin_ming_drive,27,Sin Ming Drive_Cam4_20260103_074915_805_B.jpeg,,307.317,302.698,302.0,14.351,,
sin_ming_drive,28,Sin Ming Drive_Cam4_20260103_074918_809_B.jpeg,,320.078,313.697,314.0,14.885,,
sin_ming_drive,29,Sin Ming Drive_Cam4_20260103_074923_014_B.jpeg,,330.936,325.507,326.0,14.209,,
sin_ming_drive,30,Sin Ming Drive_Cam4_20260103_074927_218_B.jpeg,,338.726,334.831,334.0,13.906,-1.875,1.0
sin_ming_drive,31,Sin Ming Drive_Cam4_20260103_074930_222_B.jpeg,,348.688,343.707,344.0,13.809,,
sin_ming_drive,32,Sin Ming Drive_Cam4_20260103_074933_827_B.jpeg,,924.05,636.369,,,,
sin_ming_drive,33,Sin Ming Drive_Cam4_20260103_082835_930_B.jpeg,,932.952,928.501,928.0,15.375,3.125,1.0
sin_ming_drive,34,Sin Ming Drive_Cam4_20260103_082838_938_B.jpeg,,959.618,946.285,946.0,16.365,,
sin_ming_drive,35,Sin Ming Drive_Cam4_20260103_082847_355_B.jpeg,,970.268,964.943,964.0,17.905,-2.178,1.0
sin_ming_drive,36,Sin Ming Drive_Cam4_20260103_082852_134_B.jpeg,,1000.011,985.14,986.0,18.564,2.937,1.0
sin_ming_drive,37,Sin Ming Drive_Cam4_20260103_082912_002_B.jpeg,,1065.597,1032.804,,,,
sin_ming_drive,38,Sin Ming Drive_Cam4_20260103_083308_648_B.jpeg,,1075.526,1070.561,,,,
sin_ming_drive,39,Sin Ming Drive_Cam4_20260103_083311_613_B.jpeg,,1086.294,1080.91,,,,
sin_ming_drive,40,Sin Ming Drive_Cam4_20260103_083315_217_B.jpeg,,1096.274,1091.284,,,,
sin_ming_drive,41,Sin Ming Drive_Cam4_20260103_083318_821_B.jpeg,,1121.928,1109.101,,,,
sin_ming_drive,42,Sin Ming Drive_Cam4_20260103_083327_829_B.jpeg,,1161.915,1141.922,1142.0,19.37,,
sin_ming_drive,43,Sin Ming Drive_Cam4_20260103_083342_247_B.jpeg,,1172.383,1167.149,1168.0,17.856,,
sin_ming_drive,44,Sin Ming Drive_Cam4_20260103_083345_251_B.jpeg,,1182.305,1177.344,1178.0,16.704,,
sin_ming_drive,45,Sin Ming Drive_Cam4_20260103_083348_258_B.jpeg,,1192.519,1187.412,1188.0,16.458,-0.582,1.0
sin_ming_drive,46,Sin Ming Drive_Cam4_20260103_083351_261_B.jpeg,,1203.174,1197.847,1198.0,16.481,,
sin_ming_drive,47,Sin Ming Drive_Cam4_20260103_083354_267_B.jpeg,,1231.622,1217.398,1218.0,16.954,,
sin_ming_drive,48,Sin Ming Drive_Cam4_20260103_083400_873_B.jpeg,,1237.552,1234.587,1234.0,15.642,,
sin_ming_drive,49,Sin Ming Drive_Cam4_20260103_083402_073_B.jpeg,,1267.835,1252.694,1252.0,14.683,,
sin_ming_drive,50,Sin Ming Drive_Cam4_20260103_083409_283_B.jpeg,,1782.732,1525.284,,,,
sin_ming_drive,51,Sin Ming Drive_Cam4_20260103_083710_987_B.jpeg,,1794.527,1788.63,1788.0,16.61,,
sin_ming_drive,52,Sin Ming Drive_Cam4_20260103_083714_591_B.jpeg,,1800.866,1797.696,1798.0,16.477,,
sin_ming_drive,53,Sin Ming Drive_Cam4_20260103_083716_393_B.jpeg,,1811.297,1806.081,1806.0,15.899,,
sin_ming_drive,54,Sin Ming Drive_Cam4_20260103_083719_395_B.jpeg,,1821.948,1816.622,1816.0,15.343,-2.448,1.0
sin_ming_drive,55,Sin Ming Drive_Cam4_20260103_083722_397_B.jpeg,,1833.228,1827.588,1828.0,15.205,-1.146,1.0
sin_ming_drive,56,Sin Ming Drive_Cam4_20260103_083725_400_B.jpeg,,1844.943,1839.085,1840.0,15.089,,
sin_ming_drive,57,Sin Ming Drive_Cam4_20260103_083728_402_B.jpeg,,1870.813,1857.878,1858.0,16.367,-0.755,1.0
sin_ming_drive,58,Sin Ming Drive_Cam4_20260103_083736_210_B.jpeg,,1896.926,1883.87,1884.0,16.164,,
sin_ming_drive,59,Sin Ming Drive_Cam4_20260103_083744_665_B.jpeg,,1905.468,1901.197,1902.0,16.726,,
sin_ming_drive,60,Sin Ming Drive_Cam4_20260103_083747_072_B.jpeg,,1914.309,1909.888,1910.0,15.951,-2.676,1.0
sin_ming_drive,61,Sin Ming Drive_Cam4_20260103_083750_075_B.jpeg,,1923.443,1918.876,1918.0,16.051,2.404,1.0
sin_ming_drive,62,Sin Ming Drive_Cam4_20260103_083754_243_B.jpeg,,1936.917,1930.18,1930.0,16.032,,
sin_ming_drive,63,Sin Ming Drive_Cam4_20260103_083759_648_B.jpeg,,1944.691,1940.804,1940.0,16.069,0.651,1.0
sin_ming_drive,64,Sin Ming Drive_Cam4_20260103_083802_051_B.jpeg,,1954.628,1949.66,1950.0,16.024,,
sin_ming_drive,65,Sin Ming Drive_Cam4_20260103_083805_055_B.jpeg,,1964.231,1959.429,1960.0,16.338,,
sin_ming_drive,66,Sin Ming Drive_Cam4_20260103_083807_938_B.jpeg,,1974.002,1969.116,1970.0,16.304,,
sin_ming_drive,67,Sin Ming Drive_Cam4_20260103_083810_940_B.jpeg,,1985.758,1979.88,1980.0,15.999,0.375,1.0
sin_ming_drive,68,Sin Ming Drive_Cam4_20260103_083814_545_B.jpeg,,1993.946,1989.852,1990.0,16.039,3.316,1.0
sin_ming_drive,69,Sin Ming Drive_Cam4_20260103_083816_948_B.jpeg,,2003.505,1998.725,1998.0,16.428,-1.441,1.0
sin_ming_drive,70,Sin Ming Drive_Cam4_20260103_083819_953_B.jpeg,,2014.481,2008.993,2008.0,16.164,0.312,1.0
sin_ming_drive,71,Sin Ming Drive_Cam4_20260103_083823_556_B.jpeg,,2024.759,2019.62,2020.0,16.449,0.219,1.0
sin_ming_drive,72,Sin Ming Drive_Cam4_20260103_083826_559_B.jpeg,,2034.594,2029.677,2030.0,16.309,0.687,1.0
sin_ming_drive,73,Sin Ming Drive_Cam4_20260103_083830_162_B.jpeg,,2044.415,2039.504,2040.0,16.294,-1.881,1.0
sin_ming_drive,74,Sin Ming Drive_Cam4_20260103_083833_166_B.jpeg,,2055.486,2049.95,2050.0,16.147,-0.833,1.0
sin_ming_drive,75,Sin Ming Drive_Cam4_20260103_083836_171_B.jpeg,,2065.235,2060.361,2060.0,16.155,0.417,1.0
sin_ming_drive,76,Sin Ming Drive_Cam4_20260103_083838_574_B.jpeg,,2075.054,2070.145,2070.0,16.155,0.625,1.0
sin_ming_drive,77,Sin Ming Drive_Cam4_20260103_083840_976_B.jpeg,,2084.604,2079.829,2080.0,16.205,0.0,1.0
sin_ming_drive,78,Sin Ming Drive_Cam4_20260103_083843_382_B.jpeg,,2094.558,2089.581,2090.0,16.414,0.212,1.0
sin_ming_drive,79,Sin Ming Drive_Cam4_20260103_083845_789_B.jpeg,,2104.423,2099.49,2100.0,16.205,0.0,1.0
sin_ming_drive,80,Sin Ming Drive_Cam4_20260103_083848_191_B.jpeg,,2113.76,2109.091,2110.0,16.205,0.0,1.0
sin_ming_drive,81,Sin Ming Drive_Cam4_20260103_083850_594_B.jpeg,,2124.558,2119.159,2120.0,16.205,0.0,1.0
sin_ming_drive,82,Sin Ming Drive_Cam4_20260103_083853_598_B.jpeg,,2134.614,2129.586,2130.0,16.455,-3.117,1.0
sin_ming_drive,83,Sin Ming Drive_Cam4_20260103_083856_602_B.jpeg,,2159.375,2146.994,2146.0,16.164,-0.104,1.0
sin_ming_drive,84,Sin Ming Drive_Cam4_20260103_083903_809_B.jpeg,,2171.674,2165.524,2166.0,16.289,0.417,1.0
sin_ming_drive,85,Sin Ming Drive_Cam4_20260103_083908_014_B.jpeg,,2183.582,2177.628,2178.0,16.455,1.45,1.0
sin_ming_drive,86,Sin Ming Drive_Cam4_20260103_083912_819_B.jpeg,,2189.838,2186.71,2186.0,16.455,3.823,1.0
sin_ming_drive,87,Sin Ming Drive_Cam4_20260103_083915_222_B.jpeg,,2200.051,2194.945,2194.0,17.269,,
sin_ming_drive,88,Sin Ming Drive_Cam4_20260103_083919_425_B.jpeg,,2209.791,2204.921,2204.0,18.033,,
sin_ming_drive,89,Sin Ming Drive_Cam4_20260103_083923_030_B.jpeg,,2219.127,2214.459,2214.0,18.142,,
sin_ming_drive,90,Sin Ming Drive_Cam4_20260103_083926_036_B.jpeg,,2233.179,2226.153,2226.0,18.626,,
sin_ming_drive,91,Sin Ming Drive_Cam4_20260103_083930_818_B.jpeg,,2242.546,2237.863,2238.0,18.573,,
sin_ming_drive,92,Sin Ming Drive_Cam4_20260103_083933_821_B.jpeg,,2249.225,2245.886,2246.0,19.099,6.567,1.0
sin_ming_drive,93,Sin Ming Drive_Cam4_20260103_083936_227_B.jpeg,,2278.767,2263.996,2264.0,18.161,-4.2,1.0
sin_ming_drive,94,Sin Ming Drive_Cam4_20260103_083948_241_B.jpeg,,2305.07,2291.919,2292.0,18.614,,
sin_ming_drive,95,Sin Ming Drive_Cam4_20260103_083957_235_B.jpeg,,2318.054,2311.562,2312.0,19.078,3.446,1.0
sin_ming_drive,96,Sin Ming Drive_Cam4_20260103_084002_041_B.jpeg,,2326.001,2322.027,2322.0,19.113,,
sin_ming_drive,97,Sin Ming Drive_Cam4_20260103_084005_046_B.jpeg,,2334.66,2330.33,2330.0,19.118,,
sin_ming_drive,98,Sin Ming Drive_Cam4_20260103_084007_922_B.jpeg,,2345.941,2340.301,2340.0,19.271,1.319,1.0
sin_ming_drive,99,Sin Ming Drive_Cam4_20260103_084011_525_B.jpeg,,2356.031,2350.986,2350.0,19.082,,
sin_ming_drive,100,Sin Ming Drive_Cam4_20260103_084015_129_B.jpeg,,2367.919,2361.975,2362.0,18.806,,
sin_ming_drive,101,Sin Ming Drive_Cam4_20260103_084018_731_B.jpeg,,2376.441,2372.18,2372.0,20.062,,
sin_ming_drive,102,Sin Ming Drive_Cam4_20260103_084021_133_B.jpeg,,2386.179,2381.31,2382.0,19.812,,
sin_ming_drive,103,Sin Ming Drive_Cam4_20260103_084024_135_B.jpeg,,2395.244,2390.711,2390.0,18.698,,
sin_ming_drive,104,Sin Ming Drive_Cam4_20260103_084028_346_B.jpeg,,2419.567,2407.405,2408.0,18.027,,
sin_ming_drive,105,Sin Ming Drive_Cam4_20260103_084055_979_B.jpeg,,2431.122,2425.345,2426.0,18.415,,
sin_ming_drive,106,Sin Ming Drive_Cam4_20260103_084059_583_B.jpeg,,2438.19,2434.656,2434.0,18.328,,
sin_ming_drive,107,Sin Ming Drive_Cam4_20260103_084103_786_B.jpeg,,2467.36,2452.775,2452.0,18.282,2.589,1.0
sin_ming_drive,108,Sin Ming Drive_Cam4_20260103_084117_601_B.jpeg,,2478.349,2472.855,2472.0,19.389,-1.652,1.0
sin_ming_drive,109,Sin Ming Drive_Cam4_20260103_084120_604_B.jpeg,,2486.86,2482.604,2482.0,19.257,,
sin_ming_drive,110,Sin Ming Drive_Cam4_20260103_084123_008_B.jpeg,,2496.309,2491.585,2492.0,18.283,-11.992,2.0
sin_ming_drive,111,Sin Ming Drive_Cam4_20260103_084126_012_B.jpeg,,2508.031,2502.17,2502.0,17.728,-2.677,1.0
sin_ming_drive,112,Sin Ming Drive_Cam4_20260103_084129_615_B.jpeg,,2517.983,2513.007,2514.0,17.503,1.719,1.0
sin_ming_drive,113,Sin Ming Drive_Cam4_20260103_084132_617_B.jpeg,,2530.521,2524.252,2524.0,17.603,-1.094,1.0
sin_ming_drive,114,Sin Ming Drive_Cam4_20260103_084136_223_B.jpeg,,2536.596,2533.559,2534.0,17.578,0.469,1.0
sin_ming_drive,115,Sin Ming Drive_Cam4_20260103_084138_025_B.jpeg,,2547.755,2542.176,2542.0,17.53,-1.667,1.0
sin_ming_drive,116,Sin Ming Drive_Cam4_20260103_084141_629_B.jpeg,,2556.988,2552.372,2552.0,17.415,-1.615,1.0
sin_ming_drive,117,Sin Ming Drive_Cam4_20260103_084144_637_B.jpeg,,2567.194,2562.091,2562.0,17.322,1.464,1.0
sin_ming_drive,118,Sin Ming Drive_Cam4_20260103_084147_646_B.jpeg,,2579.721,2573.457,2574.0,17.565,,
sin_ming_drive,119,Sin Ming Drive_Cam4_20260103_084151_251_B.jpeg,,2587.789,2583.755,2584.0,16.955,-1.25,1.0
sin_ming_drive,120,Sin Ming Drive_Cam4_20260103_084153_654_B.jpeg,,2598.083,2592.936,2592.0,16.855,-1.875,1.0
sin_ming_drive,121,Sin Ming Drive_Cam4_20260103_084156_656_B.jpeg,,2606.691,2602.387,2602.0,16.705,-1.25,1.0
sin_ming_drive,122,Sin Ming Drive_Cam4_20260103_084159_058_B.jpeg,,2617.638,2612.164,2612.0,16.655,0.417,1.0
sin_ming_drive,123,Sin Ming Drive_Cam4_20260103_084202_062_B.jpeg,,2626.411,2622.024,2622.0,16.79,1.271,1.0
sin_ming_drive,124,Sin Ming Drive_Cam4_20260103_084204_466_B.jpeg,,2637.084,2631.748,2632.0,16.65,,
sin_ming_drive,125,Sin Ming Drive_Cam4_20260103_084207_469_B.jpeg,,2646.685,2641.884,2642.0,16.439,6.132,1.0
sin_ming_drive,126,Sin Ming Drive_Cam4_20260103_084210_471_B.jpeg,,2657.182,2651.933,2652.0,16.695,-5.924,1.0
sin_ming_drive,127,Sin Ming Drive_Cam4_20260103_084214_073_B.jpeg,,2667.074,2662.128,2662.0,16.668,2.828,1.0
sin_ming_drive,128,Sin Ming Drive_Cam4_20260103_084217_075_B.jpeg,,2677.104,2672.089,2672.0,16.386,,
sin_ming_drive,129,Sin Ming Drive_Cam4_20260103_084220_079_B.jpeg,,2688.499,2682.801,2682.0,16.239,-0.208,1.0
sin_ming_drive,130,Sin Ming Drive_Cam4_20260103_084223_683_B.jpeg,,2696.798,2692.649,2692.0,16.336,1.575,1.0
sin_ming_drive,131,Sin Ming Drive_Cam4_20260103_084226_084_B.jpeg,,2707.522,2702.16,2702.0,16.642,,
sin_ming_drive,132,Sin Ming Drive_Cam4_20260103_084229_087_B.jpeg,,2718.09,2712.806,2712.0,16.189,2.617,1.0
sin_ming_drive,133,Sin Ming Drive_Cam4_20260103_084232_090_B.jpeg,,2727.059,2722.575,2722.0,16.411,1.012,1.0
sin_ming_drive,134,Sin Ming Drive_Cam4_20260103_084234_494_B.jpeg,,2740.028,2733.543,2734.0,16.489,3.125,1.0
sin_ming_drive,135,Sin Ming Drive_Cam4_20260103_084238_098_B.jpeg,,2763.549,2751.788,2752.0,16.769,,
sin_ming_drive,136,Sin Ming Drive_Cam4_20260103_084245_306_B.jpeg,,2776.53,2770.039,2770.0,17.461,,
sin_ming_drive,137,Sin Ming Drive_Cam4_20260103_084248_913_B.jpeg,,2782.959,2779.745,2780.0,17.671,,
sin_ming_drive,138,Sin Ming Drive_Cam4_20260103_084250_714_B.jpeg,,2793.428,2788.193,2788.0,17.787,,
sin_ming_drive,139,Sin Ming Drive_Cam4_20260103_084253_718_B.jpeg,,2803.248,2798.338,2798.0,17.874,,
sin_ming_drive,140,Sin Ming Drive_Cam4_20260103_084256_721_B.jpeg,,2812.685,2807.967,2808.0,16.913,,
sin_ming_drive,141,Sin Ming Drive_Cam4_20260103_084259_683_B.jpeg,,2823.418,2818.051,2818.0,16.279,-0.188,1.0
sin_ming_drive,142,Sin Ming Drive_Cam4_20260103_084302_687_B.jpeg,,2847.924,2835.671,2836.0,17.969,,
sin_ming_drive,143,Sin Ming Drive_Cam4_20260103_084310_499_B.jpeg,,2873.668,2860.796,2860.0,16.654,,
sin_ming_drive,144,Sin Ming Drive_Cam4_20260103_084318_308_B.jpeg,,2886.429,2880.049,2880.0,16.113,10.441,2.0
sin_ming_drive,145,Sin Ming Drive_Cam4_20260103_084321_912_B.jpeg,,2894.394,2890.412,2890.0,16.712,,
sin_ming_drive,146,Sin Ming Drive_Cam4_20260103_084324_314_B.jpeg,,2903.967,2899.181,2900.0,16.814,,
sin_ming_drive,147,Sin Ming Drive_Cam4_20260103_084327_323_B.jpeg,,2946.318,2925.143,2926.0,16.274,,
sin_ming_drive,148,Sin Ming Drive_Cam4_20260103_084340_538_B.jpeg,,2971.267,2958.792,2958.0,16.176,,
sin_ming_drive,149,Sin Ming Drive_Cam4_20260103_084348_345_B.jpeg,,2985.074,2978.17,2978.0,16.487,,
sin_ming_drive,150,Sin Ming Drive_Cam4_20260103_084353_748_B.jpeg,,2992.965,2989.02,2990.0,17.039,,
sin_ming_drive,151,Sin Ming Drive_Cam4_20260103_084356_151_B.jpeg,,3001.861,2997.413,2998.0,17.003,,
sin_ming_drive,152,Sin Ming Drive_Cam4_20260103_084359_154_B.jpeg,,3011.668,3006.764,3006.0,16.707,,
sin_ming_drive,153,Sin Ming Drive_Cam4_20260103_084402_757_B.jpeg,,3021.613,3016.64,3016.0,15.971,,
sin_ming_drive,154,Sin Ming Drive_Cam4_20260103_084405_761_B.jpeg,,3031.443,3026.528,3026.0,16.017,,
sin_ming_drive,155,Sin Ming Drive_Cam4_20260103_084408_763_B.jpeg,,3045.435,3038.439,3038.0,15.936,,
sin_ming_drive,156,Sin Ming Drive_Cam4_20260103_084412_967_B.jpeg,,3051.941,3048.688,3048.0,16.556,,
sin_ming_drive,157,Sin Ming Drive_Cam4_20260103_084414_770_B.jpeg,,3061.656,3056.798,3056.0,16.355,-2.684,1.0
sin_ming_drive,158,Sin Ming Drive_Cam4_20260103_084417_773_B.jpeg,,3072.518,3067.087,3068.0,16.536,,
