path_key,source_project,chainage_m,x_svy21,y_svy21,elevation_m_raw,elevation_m_filtered,elevation_m_smooth,gradient_pct,Grade
lorong_8_toa_payoh,TPYLor82Q25,474.0,30931.687,35643.464,3.217,3.217,3.227,0.451,1.0
lorong_8_toa_payoh,TPYLor82Q25,476.0,30931.319,35645.43,3.227,3.227,3.239,0.648,1.0
lorong_8_toa_payoh,TPYLor82Q25,478.0,30930.95,35647.395,3.239,3.239,3.234,0.8,1.0
lorong_8_toa_payoh,TPYLor82Q25,480.0,30930.582,35649.361,3.273,3.273,3.239,0.8,1.0
lorong_8_toa_payoh,TPYLor82Q25,482.0,30930.17,35651.318,3.234,3.234,3.273,0.681,1.0
lorong_8_toa_payoh,TPYLor82Q25,484.0,30929.716,35653.265,5.521,3.275,3.275,0.438,1.0
lorong_8_toa_payoh,TPYLor82Q25,486.0,30929.261,35655.213,3.316,3.316,3.316,,
lorong_8_toa_payoh,TPYLor82Q25,488.0,30928.806,35657.161,3.37,3.37,3.37,,
lorong_8_toa_payoh,TPYLor82Q25,490.0,30928.293,35659.092,3.404,3.404,3.37,0.157,1.0
lorong_8_toa_payoh,TPYLor82Q25,492.0,30927.706,35661.005,3.376,3.376,3.37,0.179,1.0
lorong_8_toa_payoh,TPYLor82Q25,494.0,30927.12,35662.917,3.346,3.346,3.346,,
lorong_8_toa_payoh,TPYLor82Q25,496.0,30926.534,35664.829,3.31,3.31,3.346,0.607,1.0
lorong_8_toa_payoh,TPYLor82Q25,498.0,30925.948,35666.741,3.325,3.325,3.346,0.61,1.0
lorong_8_toa_payoh,TPYLor82Q25,500.0,30925.315,35668.635,10.229,3.359,3.359,0.683,1.0
lorong_8_toa_payoh,TPYLor82Q25,502.0,30924.458,35670.442,3.394,3.394,3.394,0.663,1.0
lorong_8_toa_payoh,TPYLor82Q25,504.0,30923.601,35672.249,3.464,3.464,3.464,0.655,1.0
lorong_8_toa_payoh,TPYLor82Q25,506.0,30922.744,35674.056,3.583,3.583,3.583,0.636,1.0
lorong_8_toa_payoh,TPYLor82Q25,508.0,30921.887,35675.863,3.732,3.732,3.677,0.646,1.0
lorong_8_toa_payoh,TPYLor82Q25,510.0,30920.978,35677.642,3.758,3.758,3.677,0.653,1.0
lorong_8_toa_payoh,TPYLor82Q25,512.0,30919.929,35679.345,3.677,3.677,3.677,0.602,1.0
lorong_8_toa_payoh,TPYLor82Q25,514.0,30918.88,35681.048,7.77,3.618,3.618,0.605,1.0
lorong_8_toa_payoh,TPYLor82Q25,516.0,30917.831,35682.751,3.558,3.558,3.558,0.54,1.0
lorong_8_toa_payoh,TPYLor82Q25,518.0,30916.782,35684.454,3.544,3.544,3.558,0.463,1.0
lorong_8_toa_payoh,TPYLor82Q25,520.0,30915.678,35686.12,3.55,3.55,3.558,0.466,1.0
lorong_8_toa_payoh,TPYLor82Q25,522.0,30914.506,35687.74,3.571,3.571,3.571,0.493,1.0
lorong_8_toa_payoh,TPYLor82Q25,524.0,30913.333,35689.361,3.607,3.607,3.607,0.551,1.0
lorong_8_toa_payoh,TPYLor82Q25,526.0,30912.161,35690.981,3.64,3.64,3.633,0.558,1.0
lorong_8_toa_payoh,TPYLor82Q25,528.0,30910.989,35692.601,3.633,3.633,3.633,0.558,1.0
lorong_8_toa_payoh,TPYLor82Q25,530.0,30909.817,35694.222,3.859,3.859,3.633,0.535,1.0
lorong_8_toa_payoh,TPYLor82Q25,532.0,30908.775,35695.929,3.62,3.62,3.62,0.473,1.0
lorong_8_toa_payoh,TPYLor82Q25,534.0,30907.742,35697.641,3.614,3.614,3.62,0.354,1.0
lorong_8_toa_payoh,TPYLor82Q25,536.0,30906.708,35699.353,3.61,3.61,3.62,0.155,1.0
lorong_8_toa_payoh,TPYLor82Q25,538.0,30905.674,35701.066,3.621,3.621,3.621,-0.002,1.0
lorong_8_toa_payoh,TPYLor82Q25,540.0,30904.641,35702.778,3.63,3.63,3.63,-0.002,1.0
lorong_8_toa_payoh,TPYLor82Q25,542.0,30903.502,35704.417,8.629,3.634,3.634,-0.038,1.0
lorong_8_toa_payoh,TPYLor82Q25,544.0,30902.25,35705.976,3.638,3.638,3.638,0.061,1.0
lorong_8_toa_payoh,TPYLor82Q25,546.0,30900.997,35707.535,3.64,3.64,3.64,0.16,1.0
lorong_8_toa_payoh,TPYLor82Q25,548.0,30899.745,35709.095,3.648,3.648,3.648,0.173,1.0
lorong_8_toa_payoh,TPYLor82Q25,550.0,30898.457,35710.623,3.649,3.649,3.649,0.179,1.0
lorong_8_toa_payoh,TPYLor82Q25,552.0,30897.074,35712.067,3.666,3.666,3.666,0.17,1.0
lorong_8_toa_payoh,TPYLor82Q25,554.0,30895.691,35713.512,3.676,3.676,3.676,0.119,1.0
lorong_8_toa_payoh,TPYLor82Q25,556.0,30894.307,35714.956,3.681,3.681,3.681,0.12,1.0
lorong_8_toa_payoh,TPYLor82Q25,558.0,30892.924,35716.401,3.682,3.682,3.681,0.311,1.0
lorong_8_toa_payoh,TPYLor82Q25,560.0,30891.541,35717.845,3.681,3.681,3.681,0.472,1.0
lorong_8_toa_payoh,TPYLor82Q25,562.0,30890.16,35719.292,3.667,3.667,3.678,,
lorong_8_toa_payoh,TPYLor82Q25,564.0,30888.782,35720.742,3.67,3.67,3.677,0.995,1.0
lorong_8_toa_payoh,TPYLor82Q25,566.0,30887.404,35722.191,3.678,3.678,3.676,,
lorong_8_toa_payoh,TPYLor82Q25,568.0,30886.026,35723.641,7.802,3.677,3.676,,
lorong_8_toa_payoh,TPYLor82Q25,570.0,30884.586,35725.023,3.676,3.676,3.676,1.305,1.0
lorong_8_toa_payoh,TPYLor82Q25,572.0,30883.046,35726.301,3.654,3.654,3.654,1.298,1.0
lorong_8_toa_payoh,TPYLor82Q25,574.0,30881.507,35727.578,3.645,3.645,3.654,0.97,1.0
lorong_8_toa_payoh,TPYLor82Q25,576.0,30879.968,35728.855,7.749,3.653,3.654,0.869,1.0
lorong_8_toa_payoh,TPYLor82Q25,578.0,30878.429,35730.132,3.662,3.662,3.662,,
lorong_8_toa_payoh,TPYLor82Q25,580.0,30876.851,35731.358,3.665,3.665,3.665,0.462,1.0
lorong_8_toa_payoh,TPYLor82Q25,582.0,30875.207,35732.497,3.673,3.673,3.673,0.305,1.0
lorong_8_toa_payoh,TPYLor82Q25,584.0,30873.563,35733.636,3.678,3.678,3.678,0.23,1.0
lorong_8_toa_payoh,TPYLor82Q25,586.0,30871.919,35734.775,3.705,3.705,3.705,0.223,1.0
lorong_8_toa_payoh,TPYLor82Q25,588.0,30870.275,35735.914,3.819,3.819,3.819,0.111,1.0
lorong_8_toa_payoh,TPYLor82Q25,590.0,30868.632,35737.053,3.916,3.916,3.916,0.097,1.0
lorong_8_toa_payoh,TPYLor82Q25,592.0,30866.965,35738.159,4.314,4.067,4.067,0.102,1.0
lorong_8_toa_payoh,TPYLor82Q25,594.0,30865.296,35739.261,4.218,4.218,4.218,0.103,1.0
lorong_8_toa_payoh,TPYLor82Q25,596.0,30863.626,35740.362,3.915,4.372,4.372,0.15,1.0
lorong_8_toa_payoh,TPYLor82Q25,598.0,30861.957,35741.464,4.596,4.525,4.413,0.163,1.0
lorong_8_toa_payoh,TPYLor82Q25,600.0,30860.288,35742.565,4.679,4.679,4.413,0.191,1.0
lorong_8_toa_payoh,TPYLor82Q25,602.0,30858.569,35743.587,4.413,4.413,4.413,0.27,1.0
lorong_8_toa_payoh,TPYLor82Q25,604.0,30856.834,35744.581,4.162,4.162,4.22,0.295,1.0
lorong_8_toa_payoh,TPYLor82Q25,606.0,30855.098,35745.575,4.22,4.22,4.162,0.317,1.0
lorong_8_toa_payoh,TPYLor82Q25,608.0,30853.363,35746.569,3.746,3.988,3.988,0.32,1.0
lorong_8_toa_payoh,TPYLor82Q25,610.0,30851.589,35747.489,3.756,3.756,3.926,0.332,1.0
lorong_8_toa_payoh,TPYLor82Q25,612.0,30849.776,35748.334,3.849,3.849,3.849,0.358,1.0
lorong_8_toa_payoh,TPYLor82Q25,614.0,30847.963,35749.179,3.926,3.926,3.814,0.404,1.0
lorong_8_toa_payoh,TPYLor82Q25,616.0,30846.15,35750.023,3.814,3.814,3.814,0.361,1.0
lorong_8_toa_payoh,TPYLor82Q25,618.0,30844.338,35750.868,3.747,3.747,3.747,0.17,1.0
lorong_8_toa_payoh,TPYLor82Q25,620.0,30842.511,35751.678,3.739,3.739,3.739,-0.028,1.0
lorong_8_toa_payoh,TPYLor82Q25,622.0,30840.626,35752.349,3.738,3.738,3.739,,
lorong_8_toa_payoh,TPYLor82Q25,624.0,30838.742,35753.02,3.734,3.734,3.739,-0.531,1.0
lorong_8_toa_payoh,TPYLor82Q25,626.0,30836.858,35753.69,3.766,3.766,3.766,,
lorong_8_toa_payoh,TPYLor82Q25,628.0,30834.974,35754.361,3.774,3.774,3.774,,
lorong_8_toa_payoh,TPYLor82Q25,630.0,30833.09,35755.032,3.79,3.79,3.79,-0.787,1.0
lorong_8_toa_payoh,TPYLor82Q25,632.0,30831.205,35755.702,3.816,3.816,3.816,-0.759,1.0
lorong_8_toa_payoh,TPYLor82Q25,634.0,30829.321,35756.372,3.831,3.831,3.831,-0.413,1.0
lorong_8_toa_payoh,TPYLor82Q25,636.0,30827.436,35757.042,3.844,3.844,3.844,-0.296,1.0
lorong_8_toa_payoh,TPYLor82Q25,638.0,30825.552,35757.711,3.854,3.854,3.854,,
lorong_8_toa_payoh,TPYLor82Q25,640.0,30823.667,35758.381,3.865,3.865,3.865,0.168,1.0
lorong_8_toa_payoh,TPYLor82Q25,642.0,30821.756,35758.968,3.888,3.888,3.888,0.327,1.0
lorong_8_toa_payoh,TPYLor82Q25,644.0,30819.84,35759.542,7.998,3.926,3.921,0.782,1.0
lorong_8_toa_payoh,TPYLor82Q25,646.0,30817.924,35760.116,3.966,3.966,3.921,1.102,1.0
lorong_8_toa_payoh,TPYLor82Q25,648.0,30816.008,35760.689,3.921,3.921,3.921,,
lorong_8_toa_payoh,TPYLor82Q25,650.0,30814.092,35761.263,3.896,3.896,3.899,,
lorong_8_toa_payoh,TPYLor82Q25,652.0,30812.158,35761.77,3.899,3.899,3.899,,
lorong_8_toa_payoh,TPYLor82Q25,654.0,30810.212,35762.231,3.892,3.892,3.899,,
lorong_8_toa_payoh,TPYLor82Q25,656.0,30808.266,35762.692,3.914,3.914,3.913,,
lorong_8_toa_payoh,TPYLor82Q25,658.0,30806.32,35763.154,3.913,3.913,3.914,,
lorong_8_toa_payoh,TPYLor82Q25,660.0,30804.354,35763.455,3.941,3.941,3.941,,
lorong_8_toa_payoh,TPYLor82Q25,662.0,30802.355,35763.468,3.958,3.958,3.958,,
lorong_8_toa_payoh,TPYLor82Q25,664.0,30800.355,35763.481,3.972,3.972,3.972,,
lorong_8_toa_payoh,TPYLor82Q25,666.0,30798.355,35763.493,3.984,3.984,3.984,,
lorong_8_toa_payoh,TPYLor82Q25,668.0,30796.355,35763.506,3.996,3.996,3.996,,
lorong_8_toa_payoh,TPYLor82Q25,670.0,30794.355,35763.519,4.027,4.027,4.027,,
lorong_8_toa_payoh,TPYLor82Q25,672.0,30792.355,35763.532,4.045,4.045,4.045,,
lorong_8_toa_payoh,TPYLor82Q25,674.0,30790.355,35763.545,4.284,4.284,4.284,,
lorong_8_toa_payoh,TPYLor82Q25,676.0,30788.355,35763.557,4.489,4.489,4.476,,
lorong_8_toa_payoh,TPYLor82Q25,678.0,30786.355,35763.57,4.153,4.482,4.476,,
lorong_8_toa_payoh,TPYLor82Q25,680.0,30784.355,35763.583,5.021,4.476,4.482,,
lorong_8_toa_payoh,TPYLor82Q25,682.0,30782.355,35763.596,4.558,4.469,4.482,,
lorong_8_toa_payoh,TPYLor82Q25,684.0,30780.355,35763.609,4.462,5.066,5.066,,
lorong_8_toa_payoh,TPYLor82Q25,686.0,30778.355,35763.621,4.388,5.664,5.664,,
lorong_8_toa_payoh,TPYLor82Q25,688.0,30776.355,35763.634,4.094,6.261,6.261,,
lorong_8_toa_payoh,TPYLor82Q25,690.0,30774.355,35763.647,4.262,,6.858,,
lorong_8_toa_payoh,TPYLor82Q25,692.0,30772.355,35763.66,8.877,,7.456,,
lorong_8_toa_payoh,TPYLor82Q25,694.0,30770.355,35763.673,12.216,8.053,8.053,,
lorong_8_toa_payoh,TPYLor82Q25,696.0,30768.355,35763.685,10.694,8.65,8.65,,
lorong_8_toa_payoh,TPYLor82Q25,698.0,30766.355,35763.698,12.751,9.247,9.247,0.323,1.0
lorong_8_toa_payoh,TPYLor82Q25,700.0,30764.355,35763.711,8.83,9.845,9.531,0.029,1.0
lorong_8_toa_payoh,TPYLor82Q25,702.0,30762.355,35763.724,10.85,9.688,9.531,-0.134,1.0
lorong_8_toa_payoh,TPYLor82Q25,704.0,30760.355,35763.737,10.671,9.531,9.531,-0.398,1.0
lorong_8_toa_payoh,TPYLor82Q25,706.0,30758.355,35763.749,15.732,9.374,9.374,-0.679,1.0
lorong_8_toa_payoh,TPYLor82Q25,708.0,30756.355,35763.762,6.864,8.867,8.867,,
lorong_8_toa_payoh,TPYLor82Q25,710.0,30754.356,35763.775,13.498,8.359,8.359,,
lorong_8_toa_payoh,TPYLor82Q25,712.0,30752.356,35763.788,8.424,7.851,7.851,,
lorong_8_toa_payoh,TPYLor82Q25,714.0,30750.356,35763.801,9.113,7.343,7.343,,
lorong_8_toa_payoh,TPYLor82Q25,716.0,30748.356,35763.813,11.572,6.775,6.775,,
lorong_8_toa_payoh,TPYLor82Q25,718.0,30746.356,35763.826,3.848,6.207,6.207,,
lorong_8_toa_payoh,TPYLor82Q25,720.0,30744.356,35763.839,3.966,5.639,5.639,,
lorong_8_toa_payoh,TPYLor82Q25,722.0,30742.356,35763.852,4.108,5.204,5.204,,
lorong_8_toa_payoh,TPYLor82Q25,724.0,30740.356,35763.865,4.037,4.769,4.769,,
lorong_8_toa_payoh,TPYLor82Q25,726.0,30738.356,35763.877,3.934,4.334,4.334,,
lorong_8_toa_payoh,TPYLor82Q25,728.0,30736.356,35763.89,3.9,3.9,4.189,,
lorong_8_toa_payoh,TPYLor82Q25,730.0,30734.356,35763.903,7.24,4.045,4.045,,
lorong_8_toa_payoh,TPYLor82Q25,732.0,30732.356,35763.916,4.189,4.189,3.965,,
lorong_8_toa_payoh,TPYLor82Q25,734.0,30730.356,35763.929,3.926,3.926,4.045,,
lorong_8_toa_payoh,TPYLor82Q25,736.0,30728.356,35763.941,3.965,3.965,4.068,,
lorong_8_toa_payoh,TPYLor82Q25,738.0,30726.356,35763.954,4.068,4.068,4.068,,
lorong_8_toa_payoh,TPYLor82Q25,740.0,30724.356,35763.967,3.952,4.368,4.368,,
lorong_8_toa_payoh,TPYLor82Q25,742.0,30722.356,35763.98,5.75,4.668,4.668,,
lorong_8_toa_payoh,TPYLor82Q25,744.0,30720.356,35763.993,6.128,5.101,5.101,,
lorong_8_toa_payoh,TPYLor82Q25,746.0,30718.356,35764.005,5.497,5.534,5.534,,
lorong_8_toa_payoh,TPYLor82Q25,748.0,30716.356,35764.018,5.685,5.968,5.968,,
lorong_8_toa_payoh,TPYLor82Q25,750.0,30714.356,35764.031,4.448,,6.401,,
lorong_8_toa_payoh,TPYLor82Q25,752.0,30712.356,35764.044,7.376,6.834,6.834,,
lorong_8_toa_payoh,TPYLor82Q25,754.0,30710.356,35764.057,9.049,7.268,7.268,,
lorong_8_toa_payoh,TPYLor82Q25,756.0,30708.356,35764.069,8.232,7.701,7.701,,
lorong_8_toa_payoh,TPYLor82Q25,758.0,30706.356,35764.082,11.19,8.134,7.938,3.585,1.0
lorong_8_toa_payoh,TPYLor82Q25,760.0,30704.357,35764.095,12.186,8.036,7.938,3.827,1.0
lorong_8_toa_payoh,TPYLor82Q25,762.0,30702.357,35764.108,10.017,7.938,7.938,3.912,1.0
lorong_8_toa_payoh,TPYLor82Q25,764.0,30700.357,35764.121,7.84,7.771,7.771,3.779,1.0
lorong_8_toa_payoh,TPYLor82Q25,766.0,30698.357,35764.133,8.237,7.605,7.605,,
lorong_8_toa_payoh,TPYLor82Q25,768.0,30696.357,35764.146,8.24,7.478,7.478,3.32,1.0
lorong_8_toa_payoh,TPYLor82Q25,770.0,30694.357,35764.159,8.759,7.352,7.352,,
lorong_8_toa_payoh,TPYLor82Q25,772.0,30692.357,35764.172,3.756,7.226,7.226,,
lorong_8_toa_payoh,TPYLor82Q25,774.0,30690.357,35764.185,3.776,7.099,7.099,,
lorong_8_toa_payoh,TPYLor82Q25,776.0,30688.357,35764.197,3.8,6.973,6.973,,
lorong_8_toa_payoh,TPYLor82Q25,778.0,30686.357,35764.21,3.827,6.846,6.846,,
lorong_8_toa_payoh,TPYLor82Q25,780.0,30684.357,35764.223,3.855,6.72,6.72,,
lorong_8_toa_payoh,TPYLor82Q25,782.0,30682.357,35764.236,6.425,6.593,6.593,,
lorong_8_toa_payoh,TPYLor82Q25,784.0,30680.357,35764.249,12.556,6.467,6.467,,
lorong_8_toa_payoh,TPYLor82Q25,786.0,30678.357,35764.261,8.487,6.341,6.341,,
lorong_8_toa_payoh,TPYLor82Q25,788.0,30676.357,35764.274,6.299,6.299,6.341,-5.763,1.0
lorong_8_toa_payoh,TPYLor82Q25,790.0,30674.357,35764.287,6.288,6.288,6.341,,
lorong_8_toa_payoh,TPYLor82Q25,792.0,30672.357,35764.3,4.129,6.426,6.312,,
lorong_8_toa_payoh,TPYLor82Q25,794.0,30670.357,35764.313,4.134,6.563,6.312,,
lorong_8_toa_payoh,TPYLor82Q25,796.0,30668.357,35764.325,6.701,6.312,6.312,,
lorong_8_toa_payoh,TPYLor82Q25,798.0,30666.357,35764.338,8.685,6.06,6.06,,
lorong_8_toa_payoh,TPYLor82Q25,800.0,30664.357,35764.351,11.211,5.784,5.784,,
lorong_8_toa_payoh,TPYLor82Q25,802.0,30662.357,35764.364,13.027,5.509,5.509,,
lorong_8_toa_payoh,TPYLor82Q25,804.0,30660.357,35764.377,4.138,5.233,5.233,,
lorong_8_toa_payoh,TPYLor82Q25,806.0,30658.357,35764.389,4.092,4.957,4.957,,
lorong_8_toa_payoh,TPYLor82Q25,808.0,30656.358,35764.402,4.682,4.682,4.682,,
lorong_8_toa_payoh,TPYLor82Q25,810.0,30654.358,35764.415,3.989,4.614,4.614,,
lorong_8_toa_payoh,TPYLor82Q25,812.0,30652.358,35764.428,5.242,4.547,4.547,,
lorong_8_toa_payoh,TPYLor82Q25,814.0,30650.358,35764.441,9.788,4.48,4.48,,
lorong_8_toa_payoh,TPYLor82Q25,816.0,30648.358,35764.453,4.341,4.413,4.48,,
lorong_8_toa_payoh,TPYLor82Q25,818.0,30646.358,35764.466,4.345,4.345,4.48,,
lorong_8_toa_payoh,TPYLor82Q25,820.0,30644.358,35764.479,4.353,4.662,4.662,,
lorong_8_toa_payoh,TPYLor82Q25,822.0,30642.358,35764.492,3.883,4.979,4.979,,
lorong_8_toa_payoh,TPYLor82Q25,824.0,30640.358,35764.505,3.888,5.296,5.296,,
lorong_8_toa_payoh,TPYLor82Q25,826.0,30638.358,35764.517,3.906,5.613,5.613,,
lorong_8_toa_payoh,TPYLor82Q25,828.0,30636.358,35764.53,9.759,5.93,5.745,,
lorong_8_toa_payoh,TPYLor82Q25,830.0,30634.358,35764.543,3.977,5.838,5.745,,
lorong_8_toa_payoh,TPYLor82Q25,832.0,30632.358,35764.556,10.203,5.745,5.745,,
lorong_8_toa_payoh,TPYLor82Q25,834.0,30630.358,35764.569,9.761,5.653,5.653,,
lorong_8_toa_payoh,TPYLor82Q25,836.0,30628.358,35764.582,7.408,5.561,5.561,,
lorong_8_toa_payoh,TPYLor82Q25,838.0,30626.358,35764.594,7.425,5.469,5.469,-1.092,1.0
lorong_8_toa_payoh,TPYLor82Q25,840.0,30627.408,35764.561,13.942,5.377,5.377,,
lorong_8_toa_payoh,TPYLor82Q25,842.0,30629.407,35764.513,10.238,5.285,5.285,,
lorong_8_toa_payoh,TPYLor82Q25,844.0,30631.407,35764.466,8.548,5.192,5.192,,
lorong_8_toa_payoh,TPYLor82Q25,846.0,30633.406,35764.418,4.006,5.1,5.1,,
lorong_8_toa_payoh,TPYLor82Q25,848.0,30635.405,35764.371,4.404,5.008,5.008,-0.395,1.0
lorong_8_toa_payoh,TPYLor82Q25,850.0,30637.398,35764.201,9.701,4.916,4.916,,
lorong_8_toa_payoh,TPYLor82Q25,852.0,30637.701,35764.19,3.919,4.824,4.824,,
lorong_8_toa_payoh,TPYLor82Q25,854.0,30635.712,35764.396,10.289,4.732,4.732,,
lorong_8_toa_payoh,TPYLor82Q25,856.0,30633.722,35764.601,4.002,4.64,4.64,,
lorong_8_toa_payoh,TPYLor82Q25,858.0,30631.733,35764.807,7.764,4.494,4.494,,
lorong_8_toa_payoh,TPYLor82Q25,860.0,30629.744,35765.012,7.648,4.348,4.348,,
lorong_8_toa_payoh,TPYLor82Q25,862.0,30627.755,35765.076,14.006,4.203,4.203,,
lorong_8_toa_payoh,TPYLor82Q25,864.0,30625.768,35764.85,4.057,4.057,4.057,,
lorong_8_toa_payoh,TPYLor82Q25,866.0,30623.781,35764.624,3.93,3.93,4.026,,
lorong_8_toa_payoh,TPYLor82Q25,868.0,30621.793,35764.397,3.918,3.918,4.026,,
lorong_8_toa_payoh,TPYLor82Q25,870.0,30619.806,35764.171,4.383,4.026,4.026,,
lorong_8_toa_payoh,TPYLor82Q25,872.0,30617.819,35763.945,4.002,4.135,4.135,,
lorong_8_toa_payoh,TPYLor82Q25,874.0,30615.825,35763.938,3.895,4.243,4.243,,
lorong_8_toa_payoh,TPYLor82Q25,876.0,30613.827,35764.035,4.351,4.351,4.243,,
lorong_8_toa_payoh,TPYLor82Q25,878.0,30611.829,35764.132,4.322,4.322,4.243,2.45,1.0
lorong_8_toa_payoh,TPYLor82Q25,880.0,30609.832,35764.229,6.447,4.13,4.13,,
lorong_8_toa_payoh,TPYLor82Q25,882.0,30607.834,35764.316,3.938,3.938,3.984,,
lorong_8_toa_payoh,TPYLor82Q25,884.0,30605.837,35764.209,3.984,3.984,3.964,,
lorong_8_toa_payoh,TPYLor82Q25,886.0,30603.84,35764.102,3.964,3.964,3.959,,
lorong_8_toa_payoh,TPYLor82Q25,888.0,30601.843,35763.996,4.644,3.959,3.959,,
lorong_8_toa_payoh,TPYLor82Q25,890.0,30599.846,35763.889,4.248,3.954,3.954,,
lorong_8_toa_payoh,TPYLor82Q25,892.0,30597.847,35763.855,3.949,3.949,3.949,,
lorong_8_toa_payoh,TPYLor82Q25,894.0,30595.848,35763.896,3.863,3.863,3.949,,
lorong_8_toa_payoh,TPYLor82Q25,896.0,30593.848,35763.936,3.838,3.838,3.921,,
lorong_8_toa_payoh,TPYLor82Q25,918.0,30571.853,35764.38,4.074,4.417,4.417,,
lorong_8_toa_payoh,TPYLor82Q25,920.0,30569.853,35764.421,3.98,4.678,4.678,,
lorong_8_toa_payoh,TPYLor82Q25,922.0,30567.853,35764.461,4.001,4.939,4.939,,
lorong_8_toa_payoh,TPYLor82Q25,924.0,30565.854,35764.502,4.053,5.2,5.2,,
lorong_8_toa_payoh,TPYLor82Q25,926.0,30563.854,35764.542,6.664,5.375,5.292,,
lorong_8_toa_payoh,TPYLor82Q25,928.0,30561.855,35764.582,4.253,5.551,5.292,,
lorong_8_toa_payoh,TPYLor82Q25,930.0,30559.855,35764.623,8.044,5.292,5.292,,
lorong_8_toa_payoh,TPYLor82Q25,932.0,30557.856,35764.624,7.798,5.033,5.033,,
lorong_8_toa_payoh,TPYLor82Q25,934.0,30555.857,35764.555,12.106,4.774,4.774,,
lorong_8_toa_payoh,TPYLor82Q25,936.0,30553.858,35764.485,4.257,4.515,4.515,,
lorong_8_toa_payoh,TPYLor82Q25,938.0,30551.859,35764.416,4.256,4.256,4.313,1.322,1.0
lorong_8_toa_payoh,TPYLor82Q25,940.0,30549.86,35764.347,4.272,4.272,4.313,,
lorong_8_toa_payoh,TPYLor82Q25,942.0,30547.862,35764.277,4.69,4.313,4.313,,
lorong_8_toa_payoh,TPYLor82Q25,944.0,30545.862,35764.281,4.317,4.354,4.354,,
lorong_8_toa_payoh,TPYLor82Q25,946.0,30543.862,35764.284,11.57,4.395,4.395,,
lorong_8_toa_payoh,TPYLor82Q25,948.0,30541.862,35764.288,18.943,4.436,4.436,,
lorong_8_toa_payoh,TPYLor82Q25,950.0,30539.862,35764.291,12.404,4.477,4.477,,
lorong_8_toa_payoh,TPYLor82Q25,952.0,30537.862,35764.281,4.292,4.518,4.518,,
lorong_8_toa_payoh,TPYLor82Q25,954.0,30535.862,35764.263,4.354,4.558,4.558,,
lorong_8_toa_payoh,TPYLor82Q25,956.0,30533.862,35764.246,4.428,4.599,4.599,,
lorong_8_toa_payoh,TPYLor82Q25,958.0,30531.862,35764.228,11.81,4.64,4.64,,
lorong_8_toa_payoh,TPYLor82Q25,960.0,30529.862,35764.21,13.813,4.681,4.681,,
lorong_8_toa_payoh,TPYLor82Q25,962.0,30527.862,35764.193,13.802,4.722,4.722,,
lorong_8_toa_payoh,TPYLor82Q25,964.0,30525.863,35764.148,13.469,4.763,4.763,,
lorong_8_toa_payoh,TPYLor82Q25,966.0,30523.863,35764.1,4.574,4.803,4.774,,
lorong_8_toa_payoh,TPYLor82Q25,968.0,30521.864,35764.052,4.844,4.844,4.774,0.495,1.0
lorong_8_toa_payoh,TPYLor82Q25,970.0,30519.864,35764.003,5.312,4.774,4.774,0.495,1.0
lorong_8_toa_payoh,TPYLor82Q25,972.0,30517.869,35763.903,4.439,4.704,4.704,,
lorong_8_toa_payoh,TPYLor82Q25,974.0,30515.886,35763.64,5.291,4.633,4.633,,
lorong_8_toa_payoh,TPYLor82Q25,976.0,30513.904,35763.377,4.47,4.563,4.563,,
lorong_8_toa_payoh,TPYLor82Q25,978.0,30511.921,35763.115,4.492,4.492,4.542,,
lorong_8_toa_payoh,TPYLor82Q25,980.0,30509.938,35762.852,4.51,4.51,4.542,,
lorong_8_toa_payoh,TPYLor82Q25,982.0,30507.95,35762.664,4.542,4.542,4.542,,
lorong_8_toa_payoh,TPYLor82Q25,984.0,30505.951,35762.606,4.543,4.543,4.543,,
lorong_8_toa_payoh,TPYLor82Q25,986.0,30503.951,35762.547,4.564,4.564,4.564,,
lorong_8_toa_payoh,TPYLor82Q25,988.0,30501.952,35762.489,4.569,4.569,4.569,,
lorong_8_toa_payoh,TPYLor82Q25,990.0,30499.953,35762.43,4.576,4.576,4.576,,
lorong_8_toa_payoh,TPYLor82Q25,992.0,30497.965,35762.524,4.585,4.585,4.585,,
lorong_8_toa_payoh,TPYLor82Q25,994.0,30495.996,35762.873,4.616,4.616,4.607,,
lorong_8_toa_payoh,TPYLor82Q25,996.0,30494.026,35763.221,4.611,4.611,4.607,,
lorong_8_toa_payoh,TPYLor82Q25,998.0,30492.057,35763.57,4.607,4.607,4.61,-0.064,1.0
lorong_8_toa_payoh,TPYLor82Q25,1000.0,30490.087,35763.918,4.606,4.606,4.61,,
lorong_8_toa_payoh,TPYLor82Q25,1002.0,30488.107,35764.185,4.61,4.61,4.61,,
lorong_8_toa_payoh,TPYLor82Q25,1004.0,30486.115,35764.367,4.635,4.635,4.63,,
lorong_8_toa_payoh,TPYLor82Q25,1006.0,30484.124,35764.549,4.644,4.644,4.635,,
lorong_8_toa_payoh,TPYLor82Q25,1008.0,30482.132,35764.731,4.63,4.63,4.644,0.609,1.0
lorong_8_toa_payoh,TPYLor82Q25,1010.0,30480.14,35764.913,4.615,4.809,4.809,0.609,1.0
lorong_8_toa_payoh,TPYLor82Q25,1012.0,30478.411,35764.296,4.602,4.987,4.987,0.594,1.0
lorong_8_toa_payoh,TPYLor82Q25,1014.0,30476.914,35762.969,5.842,5.11,5.109,0.591,1.0
